what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721785545383
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721785548890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721785549450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721785550179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721785550461
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721785552851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721785554371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721785555009
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721785555952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721785557475
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1721785557493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721785560011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721785570804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721785574148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1721785574166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721785577695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721785578688
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721785579390
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1721785579788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721785580080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721785582362
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721785582738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721785642762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721785644852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721785988888
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721785990951
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721785991513
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721785992425
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1721785992444
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1721785997466
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721785997635
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721785997652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721785998613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1721785998631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721786001744
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721786228574
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721786232705
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1721786232707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721786272392
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1721786273039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721786273326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721786300221
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1721786303696
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721786338221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721786347154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721786487200
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721786492885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721786493467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1721786493485
