what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721276821278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721276962462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721277298299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721277299640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721277462334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721277466637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721277474792
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721277477020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721277485114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721277577310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721277578542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721277579195
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721277624457
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721277631104
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721277633211
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721277645537
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721277660356
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721277662586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721277665249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721277669719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721277670003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721277678724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721277704603
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721277707605
