what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1721184581829
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721184582246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1721184584761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721184585409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721184585774
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1721184586769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184587085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184618087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184633554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184676132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1721184676636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1721184676795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184677126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184716056
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721184747984
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721184748033
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721184759051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1721184761704
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721184762533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721184765872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721184773753
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1721184774201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184774537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184775494
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721184780214
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1721184790845
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721184791297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721184795803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721184796347
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1721184796758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184797104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184798998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184800143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184833369
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721184833484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184845353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1721184845373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184848389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721184861093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1721184861110
