what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721697939639
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721697945208
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721697950632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721697951072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721697961425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721697962192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721697997289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721698056565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721698058011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721698062518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721698064162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721699106115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721699106422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721699112864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721699114169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721699118444
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721699118532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721699122878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721699131649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721699135523
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721699155875
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721699155967
