what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721798677455
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721798677915
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798686986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1721798687005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798692504
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1721798696024
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721798697028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798730648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798742396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721798746214
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1721798756362
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721798756849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798768033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1721798768054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798776231
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721798778753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798781836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798781906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798782974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798788015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1721798788356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1721798788609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798788899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798793660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798794177
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1721798794196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798795602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798798592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798800602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798801062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1721798801082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798803453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721798804240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721798810918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798814198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721798816002
