what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1721091282453
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1721091296220
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1721091413859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721091414301
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1721091420773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721091421087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721091422690
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721091423580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721091482038
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721091482151
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721091492430
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721091519791
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1721091633108
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1721091634831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721091636512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1721091654849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1721091690359
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1721091692771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721091693081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1721091799366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721091815081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721091816092
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1721091843916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721091844216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721091845898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721091846978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721091887457
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721091894661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1721091919336
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721091920343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1721091928136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721091928824
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721091931120
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1721091931737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721091932037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721091933671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721091934317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721091949954
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721091950076
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721091954086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1721091955076
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1721091955372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721091956022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721092005854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721092036386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721092052859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721092055472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721092056183
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1721092056654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721092056958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721092058646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721092058872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721092093868
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1721092096605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1721092097042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721092098310
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1721092153039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721092153222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721092252195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721092256973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721092258360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721092259146
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1721092295273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721092344812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721092405821
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721092407613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721092407984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721092408774
